critic_rating,is_action,is_exclusive_to_us,is_portable,is_role_playing,is_sequel,is_sports,suitable_for_kids,unit_price,total_earnings
0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.42740428
0.6666667,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.660424
0.8333333,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5731872
0.8333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.47658637
0.8333333,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5386444
0.8333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12176854
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.14089203
0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.26951072
0.8333333,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.39754534
0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.71370214
0.6666667,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8155746
0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.33782738
0.8333333,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6264025
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33489954
0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.26522985
0.6666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14401582
0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.30094454
0.16666667,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.17330918
0.6666667,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6580803
0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.23946692
0.6666667,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24938911
0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.30211273
0.33333334,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.29040498
0.33333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.24532264
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.14284395
0.6666667,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8155746
0.6666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16394152
0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.23068705
0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.18655477
0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.18970445
0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.18655477
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.22462432
0.16666667,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.15299162
0.16666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2066801
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.30366167
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.28981718
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29508883
0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.40105727
0.16666667,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.08655663
0.33333334,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.32435998
0.6666667,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.19475056
0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.14314708
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.37588215
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.38232195
0.8333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.47658637
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.31206816
1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.4534408
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.64956653
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.06264949
0.8333333,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.3090294
0.6666667,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.6124138
0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.29801667
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.34318036
0.8333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18187095
0.6666667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.32744682
0.6666667,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.111228995
0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.20316815
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33489954
0.8333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.27983215
0.8333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49063787
0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.13174248
0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17506516
0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.20551191
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2347831
0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.48829412
0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.27166966
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.41862443
0.16666667,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.42514187
0.16666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.112899944
0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.41803664
0.16666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.20551191
0.6666667,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.16949409
0.33333334,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5023456
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.42974806
1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.41862443
0.16666667,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.43267593
0.8333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23771095
0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11769099
0.6666667,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7248258
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.63981074
0.33333334,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.11631578
0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.23946692
0.16666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.16042957
0.33333334,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.3027005
0.6666667,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2915399
0.16666667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.19670247
0.6666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.27975452
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.114763126
0.33333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13191622
0.6666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16335742
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.09368403
0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.23829874
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.80854696
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29860076
0.8333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.27635348
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.3378126
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29742888
0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3606218
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.34485498
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.24883458
0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.11708471
1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.49766177
0.33333334,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.31733608
0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.4631966
0.6666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15437053
0.16666667,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.23537087
0.6666667,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8062069
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.20364504
0.16666667,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.28981718
0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.23946692
0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.30562466
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.38115376
0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.04020628
0.8333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24005471
0.8333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.30738434
0.6666667,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.1553317
0.33333334,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.32319182
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.27049777
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13894013
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.48271197
0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10069315
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26932588
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.34777915
1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.38208535
0.6666667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.54098815
0.8333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.47775456
0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.13174248
0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1791649
0.8333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.4880797
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.33878857
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.31323636
0.6666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2066801
0.33333334,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.15925768
0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.6053899
0.33333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.18608159
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.26932588
0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.2719506
0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.23653907
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.15494353
0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10773553
0.16666667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3512948
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.27986544
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.28902608
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.27049777
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.2577993
0.8333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.30738434
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33138758
0.8333333,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.58224064
0.33333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14754996
0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35398605
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.19438827
0.16666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.16569749
0.6666667,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.43033215
0.6666667,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3937968
0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.20434003
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.38115376
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33138758
0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18033677
0.8333333,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.39403337
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.1446221
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.37646994
0.33333334,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.15515794
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3103085
0.6666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.17799301
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.036309864
0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.20434003
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22541542
0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.27049777
0.33333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.20258406
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107717045
0.8333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18677658
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29274505
0.8333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.48515186
0.6666667,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.35012293
0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16625941
0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.18382286
0.6666667,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.22541542
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.35944992
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33138758
0.8333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.47248664
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29860076
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.19438827
0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.47482672
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.29634202
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.38700578
0.16666667,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.27810946
0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5714312
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.42096448
0.6666667,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.21429178
1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6627641
0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18033677
0.16666667,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.4856398
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.12647086
0.6666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20492412
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.27342564
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33255947
0.6666667,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5685034
0.8333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2201475
0.16666667,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.31323636
0.6666667,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.3704996
0.8333333,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.7576126
0.16666667,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.40164506
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.3148814
0.8333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2418107
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.42623243
0.33333334,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.18794477
0.6666667,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39106485
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.14206392
0.6666667,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.27007633
0.6666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.069861926
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.43091625
0.8333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.30914032
0.8333333,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.39052144
0.8333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.15047412
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.22755218
0.6666667,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.27048668
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2892331
0.16666667,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.10655626
0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32963163
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18850668
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15884365
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.37763813
0.33333334,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.52810484
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.17290993
0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.13095137
0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.23829874
0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05229848
0.33333334,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.28396517
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.26463097
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.16743128
0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.17778969
0.16666667,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.2966156
0.8333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.31323636
0.6666667,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.19876528
0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0825604
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33607143
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3126153
0.8333333,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.88700026
0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.31323636
0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.35187888
0.6666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1548585
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3196429
0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.34017116
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.41394058
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.12178703
0.16666667,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.21604776
0.6666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.12764274
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.05142604
0.8333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.19047338
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.14071089
1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25290474
0.5,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8044509
1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.6056561
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.37763813
0.8333333,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5134693
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.061274283
0.33333334,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.28279328
0.6666667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.32081106
0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.23537087
0.16666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.071810134
0.16666667,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.119036615
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.27342564
0.6666667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.32315484
0.33333334,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.23846139
0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.42709377
0.8333333,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.17875086
0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.23127115
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.2577993
0.8333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.13191622
0.6666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.20657289
0.33333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25000647
0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.08859356
0.16666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.20434003
0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.31558013
0.33333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2546903
0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.059141237
0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25937414
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018731631
0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.11825659
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.31558013
0.6666667,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.573775
0.6666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4344319
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.16686937
0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.2558474
0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.112899944
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.071810134
0.8333333,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7336094
0.8333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.25234655
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.35597864
0.16666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.16452561
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.37529805
0.8333333,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.81398124
0.6666667,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.19486515
0.6666667,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.51171327
0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1202085
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.42974806
0.33333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.09288553
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.15415981
0.6666667,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.19632909
0.16666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.069861926
0.16666667,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.12764274
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21231401
0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.14022292
0.8333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.19096135
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.28981718
0.16666667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.2719506
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2681577
0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.23650949
0.6666667,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.11162086
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15494353
0.8333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3812351
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.37646994
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.30024585
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33724332
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.42096448
0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.4830262
0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07766585
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.38349384
0.33333334,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.23244302
0.33333334,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.47775456
0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.40398514
0.6666667,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.29391694
