Internal ID,po_id,item_id,qty_ordered,order_date,expected_date,status,supplier_id
10222193,PO10144,361,833,08/19/2021: 00:00:00,10/13/2021: 00:00:00,Fully Billed,1182
10230031,PO10146,6229,356,08/20/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1424
10230032,PO10147,6229,356,08/20/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1424
10230134,PO10148,6229,356,08/20/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1424
10230440,PO10149,6229,356,08/20/2021: 00:00:00,01/15/2022: 00:00:00,Fully Billed,1424
10230648,PO10150,6229,356,08/20/2021: 00:00:00,01/15/2022: 00:00:00,Fully Billed,1424
10230750,PO10151,6229,356,08/20/2021: 00:00:00,03/01/2022: 00:00:00,Fully Billed,1424
10230852,PO10153,6229,356,08/20/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1424
10230953,PO10154,6229,356,08/20/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1424
10231054,PO10155,6229,356,08/20/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1424
10231055,PO10156,6229,356,08/20/2021: 00:00:00,01/15/2022: 00:00:00,Fully Billed,1424
10231056,PO10157,6229,356,08/20/2021: 00:00:00,01/15/2022: 00:00:00,Fully Billed,1424
10231057,PO10158,6229,356,08/20/2021: 00:00:00,03/01/2022: 00:00:00,Closed,1424
10231158,PO10159,6229,356,08/20/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1424
10231159,PO10160,6229,356,08/20/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1424
10231160,PO10161,6229,356,08/20/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1424
10231161,PO10162,6229,356,08/20/2021: 00:00:00,01/15/2022: 00:00:00,Fully Billed,1424
10231262,PO10163,6229,356,08/20/2021: 00:00:00,01/15/2022: 00:00:00,Fully Billed,1424
10231263,PO10164,6229,356,08/20/2021: 00:00:00,03/01/2022: 00:00:00,Fully Billed,1424
10231364,PO10165,6229,356,08/20/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1424
10231365,PO10166,6229,356,08/20/2021: 00:00:00,01/15/2022: 00:00:00,Fully Billed,1424
10231366,PO10167,6229,356,08/20/2021: 00:00:00,03/01/2022: 00:00:00,Fully Billed,1424
10231471,PO10168,6229,356,08/20/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1424
10231474,PO10169,6229,356,08/20/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1424
10231476,PO10171,6669,3,08/20/2021: 00:00:00,01/10/2022: 00:00:00,Fully Billed,1362
10231477,PO10172,6669,489,08/20/2021: 00:00:00,01/10/2022: 00:00:00,Fully Billed,1362
10231678,PO10173,6669,108,08/20/2021: 00:00:00,01/10/2022: 00:00:00,Fully Billed,1362
10239188,PO10174,6016,1499,08/23/2021: 00:00:00,11/01/2021: 00:00:00,Fully Billed,2597
10247108,PO10175,6715,7500,08/24/2021: 00:00:00,01/10/2022: 00:00:00,Closed,1424
10247310,PO10176,6715,7500,08/24/2021: 00:00:00,03/10/2022: 00:00:00,Closed,1424
10258720,PO10177,6716,7500,08/26/2021: 00:00:00,01/10/2022: 00:00:00,Closed,1362
10258722,PO10178,6716,7500,08/26/2021: 00:00:00,03/10/2022: 00:00:00,Closed,1362
10258721,PO10179,6717,7500,08/26/2021: 00:00:00,01/10/2022: 00:00:00,Closed,1362
10258724,PO10180,6717,7500,08/26/2021: 00:00:00,03/10/2022: 00:00:00,Closed,1362
10257107,PO10181,389,550,08/26/2021: 00:00:00,12/25/2021: 00:00:00,Fully Billed,1335
10257107,PO10181,388,900,08/26/2021: 00:00:00,12/25/2021: 00:00:00,Fully Billed,1335
10257308,PO10182,389,450,08/26/2021: 00:00:00,12/25/2021: 00:00:00,Closed,1335
10264849,PO10189,7006,156,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,7025,288,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,7027,33,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,7028,29,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,7002,192,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,7003,126,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,7004,66,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,7005,136,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,7007,190,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,6788,132,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,7008,6,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,7009,36,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,7010,12,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,7011,170,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,7012,60,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,7013,60,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,7014,13,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,7015,10,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,7016,71,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,7017,5,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,7018,135,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,7019,55,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,7020,45,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,7021,20,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,7022,24,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,7023,12,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,7024,138,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,6725,255,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,6993,132,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264849,PO10189,6994,240,08/27/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10264850,PO10190,7006,30,08/27/2021: 00:00:00,08/27/2021: 00:00:00,Fully Billed,3703
10264850,PO10190,7003,30,08/27/2021: 00:00:00,08/27/2021: 00:00:00,Fully Billed,3703
10264850,PO10190,7004,90,08/27/2021: 00:00:00,08/27/2021: 00:00:00,Fully Billed,3703
10264850,PO10190,7009,24,08/27/2021: 00:00:00,08/27/2021: 00:00:00,Fully Billed,3703
10264850,PO10190,7010,12,08/27/2021: 00:00:00,08/27/2021: 00:00:00,Fully Billed,3703
10264850,PO10190,7011,20,08/27/2021: 00:00:00,08/27/2021: 00:00:00,Fully Billed,3703
10264850,PO10190,7012,35,08/27/2021: 00:00:00,08/27/2021: 00:00:00,Fully Billed,3703
10264850,PO10190,7013,40,08/27/2021: 00:00:00,08/27/2021: 00:00:00,Fully Billed,3703
10264850,PO10190,7014,49,08/27/2021: 00:00:00,08/27/2021: 00:00:00,Fully Billed,3703
10264850,PO10190,7015,3,08/27/2021: 00:00:00,08/27/2021: 00:00:00,Fully Billed,3703
10264850,PO10190,7016,32,08/27/2021: 00:00:00,08/27/2021: 00:00:00,Fully Billed,3703
10264850,PO10190,7018,30,08/27/2021: 00:00:00,08/27/2021: 00:00:00,Fully Billed,3703
10264850,PO10190,7019,5,08/27/2021: 00:00:00,08/27/2021: 00:00:00,Fully Billed,3703
10264850,PO10190,7020,60,08/27/2021: 00:00:00,08/27/2021: 00:00:00,Fully Billed,3703
10264850,PO10190,7022,60,08/27/2021: 00:00:00,08/27/2021: 00:00:00,Fully Billed,3703
10264850,PO10190,7023,6,08/27/2021: 00:00:00,08/27/2021: 00:00:00,Fully Billed,3703
10264850,PO10190,7024,36,08/27/2021: 00:00:00,08/27/2021: 00:00:00,Fully Billed,3703
10264850,PO10190,6725,62,08/27/2021: 00:00:00,08/27/2021: 00:00:00,Fully Billed,3703
10264850,PO10190,6993,12,08/27/2021: 00:00:00,08/27/2021: 00:00:00,Fully Billed,3703
10264850,PO10190,7002,84,08/27/2021: 00:00:00,08/27/2021: 00:00:00,Fully Billed,3703
10270258,PO10192,6710,805,08/29/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1442
10270259,PO10193,6710,805,08/29/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1442
10270260,PO10194,6710,805,08/29/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1442
10270261,PO10195,6710,805,08/29/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1442
10270262,PO10196,6710,805,08/29/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1442
10270263,PO10197,6710,805,08/29/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1442
10270264,PO10198,6710,805,08/29/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1442
10270265,PO10199,6711,805,08/29/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1442
10270266,PO10200,6711,805,08/29/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1442
10270367,PO10201,6711,805,08/29/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1442
10270468,PO10202,6711,805,08/29/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1442
10276449,PO10203,6710,805,08/30/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1442
10276450,PO10204,6710,805,08/30/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1442
10276451,PO10205,6710,805,08/30/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1442
10276552,PO10206,6710,805,08/30/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1442
10276553,PO10207,6710,805,08/30/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1442
10276554,PO10208,6710,805,08/30/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1442
10276555,PO10209,6710,805,08/30/2021: 00:00:00,11/15/2022: 00:00:00,Fully Billed,1442
10276556,PO10210,6710,805,08/30/2021: 00:00:00,11/15/2022: 00:00:00,Fully Billed,1442
10276557,PO10211,6711,805,08/30/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1442
10276558,PO10212,6711,805,08/30/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1442
10276559,PO10213,6711,805,08/30/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1442
10276560,PO10214,6711,805,08/30/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1442
10276561,PO10215,6710,805,08/30/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1442
10276562,PO10216,6710,805,08/30/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1442
10276563,PO10217,6710,805,08/30/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1442
10276564,PO10218,6710,805,08/30/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1442
10276565,PO10219,6710,805,08/30/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1442
10276566,PO10220,6710,805,08/30/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1442
10276567,PO10221,6710,805,08/30/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1442
10276568,PO10222,6710,805,08/30/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1442
10276569,PO10223,6711,805,08/30/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1442
10276570,PO10224,6711,805,08/30/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1442
10276571,PO10225,6711,805,08/30/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1442
10276572,PO10226,6711,805,08/30/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1442
10276573,PO10227,6710,805,08/30/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1442
10276574,PO10228,6710,805,08/30/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1442
10276575,PO10229,6710,805,08/30/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1442
10276576,PO10230,6710,805,08/30/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1442
10276577,PO10231,6710,805,08/30/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1442
10276578,PO10232,6710,805,08/30/2021: 00:00:00,12/15/2021: 00:00:00,Closed,1442
10276579,PO10233,6711,805,08/30/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1442
10276580,PO10234,6711,805,08/30/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1442
10276581,PO10235,6711,805,08/30/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1442
10276682,PO10236,6711,805,08/30/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1442
10276683,PO10237,6710,805,08/30/2021: 00:00:00,11/15/2022: 00:00:00,Fully Billed,1442
10276684,PO10238,6710,805,08/30/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1442
10276685,PO10239,6711,805,08/30/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1442
10276686,PO10240,6711,805,08/30/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1442
10276687,PO10241,6711,805,08/30/2021: 00:00:00,11/15/2021: 00:00:00,Fully Billed,1442
10280694,PO10242,6725,1943,08/31/2021: 00:00:00,09/03/2021: 00:00:00,Fully Billed,3703
10280694,PO10242,6725,673,08/31/2021: 00:00:00,09/03/2021: 00:00:00,Fully Billed,3703
10280694,PO10242,6726,864,08/31/2021: 00:00:00,09/03/2021: 00:00:00,Fully Billed,3703
10280694,PO10242,6731,2100,08/31/2021: 00:00:00,09/03/2021: 00:00:00,Fully Billed,3703
10280694,PO10242,6724,3600,08/31/2021: 00:00:00,09/03/2021: 00:00:00,Fully Billed,3703
10280695,PO10243,6808,6264,08/31/2021: 00:00:00,09/03/2021: 00:00:00,Fully Billed,3703
10280695,PO10243,6893,156,08/31/2021: 00:00:00,09/03/2021: 00:00:00,Fully Billed,3703
10291074,PO10246,6808,6048,09/01/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10291075,PO10247,7005,780,09/01/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10291075,PO10247,7005,1020,09/01/2021: 00:00:00,09/01/2021: 00:00:00,Fully Billed,3703
10294379,PO10248,5607,5000,09/02/2021: 00:00:00,01/04/2022: 00:00:00,Fully Billed,3210
10294580,PO10249,5618,1251,09/02/2021: 00:00:00,12/04/2021: 00:00:00,Fully Billed,3210
10294580,PO10249,6048,811,09/02/2021: 00:00:00,12/04/2021: 00:00:00,Fully Billed,3210
10294580,PO10249,6047,1499,09/02/2021: 00:00:00,12/04/2021: 00:00:00,Fully Billed,3210
10294580,PO10249,6220,774,09/02/2021: 00:00:00,12/04/2021: 00:00:00,Fully Billed,3210
10294682,PO10250,5618,237,09/02/2021: 00:00:00,12/06/2021: 00:00:00,Fully Billed,3210
10294682,PO10250,6048,153,09/02/2021: 00:00:00,12/06/2021: 00:00:00,Fully Billed,3210
10294682,PO10250,6047,283,09/02/2021: 00:00:00,12/06/2021: 00:00:00,Fully Billed,3210
10294682,PO10250,6220,146,09/02/2021: 00:00:00,12/06/2021: 00:00:00,Fully Billed,3210
10294683,PO10251,5618,202,09/02/2021: 00:00:00,12/13/2021: 00:00:00,Fully Billed,3210
10294683,PO10251,6048,131,09/02/2021: 00:00:00,12/13/2021: 00:00:00,Fully Billed,3210
10294683,PO10251,6047,243,09/02/2021: 00:00:00,12/13/2021: 00:00:00,Fully Billed,3210
10294683,PO10251,6220,125,09/02/2021: 00:00:00,12/13/2021: 00:00:00,Fully Billed,3210
10294684,PO10252,6074,1000,09/02/2021: 00:00:00,11/08/2021: 00:00:00,Fully Billed,3210
10295802,PO10254,6220,800,09/02/2021: 00:00:00,02/21/2022: 00:00:00,Fully Billed,3210
10295802,PO10254,5618,1600,09/02/2021: 00:00:00,02/21/2022: 00:00:00,Fully Billed,3210
10295802,PO10254,6047,2100,09/02/2021: 00:00:00,02/21/2022: 00:00:00,Fully Billed,3210
10296003,PO10255,5663,750,09/02/2021: 00:00:00,01/10/2022: 00:00:00,Fully Billed,3212
10296003,PO10255,6222,504,09/02/2021: 00:00:00,01/10/2022: 00:00:00,Fully Billed,3212
10296003,PO10255,6073,750,09/02/2021: 00:00:00,01/10/2022: 00:00:00,Fully Billed,3212
10297713,PO10256,7103,428,09/02/2021: 00:00:00,10/22/2021: 00:00:00,Fully Billed,1182
10314641,PO10257,6781,1610,09/05/2021: 00:00:00,02/28/2022: 00:00:00,Fully Billed,1442
10314641,PO10257,6775,1610,09/05/2021: 00:00:00,02/28/2022: 00:00:00,Fully Billed,1442
10314641,PO10257,6773,1215,09/05/2021: 00:00:00,02/28/2022: 00:00:00,Fully Billed,1442
10314641,PO10257,6778,3840,09/05/2021: 00:00:00,02/28/2022: 00:00:00,Fully Billed,1442
10314641,PO10257,6774,930,09/05/2021: 00:00:00,02/28/2022: 00:00:00,Fully Billed,1442
10314642,PO10258,7102,2700,09/05/2021: 00:00:00,03/26/2022: 00:00:00,Fully Billed,1442
10314642,PO10258,6679,838,09/05/2021: 00:00:00,03/26/2022: 00:00:00,Fully Billed,1442
10314642,PO10258,6782,1860,09/05/2021: 00:00:00,03/26/2022: 00:00:00,Fully Billed,1442
10314743,PO10259,6776,805,09/05/2021: 00:00:00,03/19/2022: 00:00:00,Fully Billed,1442
10314743,PO10259,6779,1676,09/05/2021: 00:00:00,03/19/2022: 00:00:00,Fully Billed,1442
10314743,PO10259,6780,1860,09/05/2021: 00:00:00,03/19/2022: 00:00:00,Fully Billed,1442
10314743,PO10259,6235,1920,09/05/2021: 00:00:00,03/19/2022: 00:00:00,Fully Billed,1442
10333614,PO10085,6225,3670,09/08/2021: 00:00:00,02/19/2022: 00:00:00,Fully Billed,1442
10333721,PO10253,6167,1400,09/08/2021: 00:00:00,11/25/2021: 00:00:00,Fully Billed,3210
10333721,PO10253,7000,700,09/08/2021: 00:00:00,11/25/2021: 00:00:00,Fully Billed,3210
10333721,PO10253,7001,1900,09/08/2021: 00:00:00,11/25/2021: 00:00:00,Fully Billed,3210
10330923,PO10260,331,150,09/08/2021: 00:00:00,09/08/2021: 00:00:00,Fully Billed,1116
10332449,PO10261,6725,12,09/08/2021: 00:00:00,09/08/2021: 00:00:00,Fully Billed,3703
10332449,PO10261,6726,12,09/08/2021: 00:00:00,09/08/2021: 00:00:00,Fully Billed,3703
10332449,PO10261,6727,12,09/08/2021: 00:00:00,09/08/2021: 00:00:00,Fully Billed,3703
10332449,PO10261,6728,12,09/08/2021: 00:00:00,09/08/2021: 00:00:00,Fully Billed,3703
10332449,PO10261,6731,12,09/08/2021: 00:00:00,09/08/2021: 00:00:00,Fully Billed,3703
10332449,PO10261,6730,12,09/08/2021: 00:00:00,09/08/2021: 00:00:00,Fully Billed,3703
10332449,PO10261,6732,12,09/08/2021: 00:00:00,09/08/2021: 00:00:00,Fully Billed,3703
10333610,PO10262,5610,3690,09/08/2021: 00:00:00,05/19/2022: 00:00:00,Fully Billed,3210
10333619,PO10264,5653,1100,09/08/2021: 00:00:00,11/25/2021: 00:00:00,Fully Billed,3212
10333619,PO10264,6999,600,09/08/2021: 00:00:00,11/25/2021: 00:00:00,Fully Billed,3212
10333619,PO10264,5652,1400,09/08/2021: 00:00:00,11/25/2021: 00:00:00,Fully Billed,3212
10335943,PO10267,361,654,09/09/2021: 00:00:00,01/08/2022: 00:00:00,Fully Billed,1182
10335945,PO10269,3072,2500,09/09/2021: 00:00:00,11/07/2021: 00:00:00,Fully Billed,1362
10335947,PO10271,361,714,09/09/2021: 00:00:00,10/30/2021: 00:00:00,Fully Billed,1182
10335948,PO10272,361,195,09/09/2021: 00:00:00,11/07/2021: 00:00:00,Fully Billed,1182
10335948,PO10272,2632,448,09/09/2021: 00:00:00,11/07/2021: 00:00:00,Fully Billed,1182
10335949,PO10273,361,206,09/09/2021: 00:00:00,10/30/2021: 00:00:00,Fully Billed,1182
10335949,PO10273,2632,439,09/09/2021: 00:00:00,10/30/2021: 00:00:00,Fully Billed,1182
10335950,PO10274,361,309,09/09/2021: 00:00:00,11/07/2021: 00:00:00,Fully Billed,1182
10335950,PO10274,2632,354,09/09/2021: 00:00:00,11/07/2021: 00:00:00,Fully Billed,1182
10335951,PO10275,361,17,09/09/2021: 00:00:00,10/30/2021: 00:00:00,Fully Billed,1182
10335951,PO10275,2632,594,09/09/2021: 00:00:00,10/30/2021: 00:00:00,Fully Billed,1182
10338896,PO10276,7027,363,09/09/2021: 00:00:00,09/09/2021: 00:00:00,Fully Billed,3703
10338896,PO10276,7028,319,09/09/2021: 00:00:00,09/09/2021: 00:00:00,Fully Billed,3703
10338896,PO10276,7014,52,09/09/2021: 00:00:00,09/09/2021: 00:00:00,Fully Billed,3703
10338896,PO10276,7015,40,09/09/2021: 00:00:00,09/09/2021: 00:00:00,Fully Billed,3703
10338896,PO10276,7016,284,09/09/2021: 00:00:00,09/09/2021: 00:00:00,Fully Billed,3703
10338896,PO10276,6725,1275,09/09/2021: 00:00:00,09/09/2021: 00:00:00,Fully Billed,3703
10338899,PO10277,7014,196,09/09/2021: 00:00:00,09/09/2021: 00:00:00,Fully Billed,3703
10338899,PO10277,7015,12,09/09/2021: 00:00:00,09/09/2021: 00:00:00,Fully Billed,3703
10338899,PO10277,7016,128,09/09/2021: 00:00:00,09/09/2021: 00:00:00,Fully Billed,3703
10338899,PO10277,6725,310,09/09/2021: 00:00:00,09/09/2021: 00:00:00,Fully Billed,3703
10339007,PO10278,6727,9000,09/09/2021: 00:00:00,09/09/2021: 00:00:00,Fully Billed,3703
10339007,PO10278,7105,1196,09/09/2021: 00:00:00,09/09/2021: 00:00:00,Fully Billed,3703
10339007,PO10278,7105,132,09/09/2021: 00:00:00,09/09/2021: 00:00:00,Fully Billed,3703
10344532,PO10279,366,1162,09/09/2021: 00:00:00,10/27/2021: 00:00:00,Fully Billed,1182
10344533,PO10280,366,1162,09/09/2021: 00:00:00,10/27/2021: 00:00:00,Fully Billed,1182
10344534,PO10281,366,1162,09/09/2021: 00:00:00,10/27/2021: 00:00:00,Fully Billed,1182
10344535,PO10282,366,1162,09/09/2021: 00:00:00,10/27/2021: 00:00:00,Fully Billed,1182
10344536,PO10283,366,1162,09/09/2021: 00:00:00,10/27/2021: 00:00:00,Fully Billed,1182
10344537,PO10284,366,1162,09/09/2021: 00:00:00,10/27/2021: 00:00:00,Fully Billed,1182
10344538,PO10285,366,1162,09/09/2021: 00:00:00,12/01/2021: 00:00:00,Fully Billed,1182
10344539,PO10286,366,1162,09/09/2021: 00:00:00,12/01/2021: 00:00:00,Fully Billed,1182
10344540,PO10287,366,1162,09/09/2021: 00:00:00,12/01/2021: 00:00:00,Fully Billed,1182
10344541,PO10288,366,1162,09/09/2021: 00:00:00,12/01/2021: 00:00:00,Fully Billed,1182
10344542,PO10289,366,1162,09/09/2021: 00:00:00,12/01/2021: 00:00:00,Fully Billed,1182
10344543,PO10290,366,1162,09/09/2021: 00:00:00,12/01/2021: 00:00:00,Fully Billed,1182
10344544,PO10291,366,1162,09/09/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1182
10344545,PO10292,366,1162,09/09/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1182
10344546,PO10293,366,1162,09/09/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1182
10344547,PO10294,366,1162,09/09/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1182
10344548,PO10295,366,1162,09/09/2021: 00:00:00,12/15/2021: 00:00:00,Fully Billed,1182
10344549,PO10296,366,916,09/09/2021: 00:00:00,01/13/2022: 00:00:00,Fully Billed,1182
10344549,PO10296,366,246,09/09/2021: 00:00:00,01/13/2022: 00:00:00,Fully Billed,1182
10344650,PO10297,366,1162,09/09/2021: 00:00:00,01/13/2022: 00:00:00,Fully Billed,1182
10344651,PO10298,366,1162,09/09/2021: 00:00:00,01/13/2022: 00:00:00,Fully Billed,1182
10344752,PO10299,366,1162,09/09/2021: 00:00:00,01/21/2022: 00:00:00,Fully Billed,1182
10344753,PO10300,366,1162,09/09/2021: 00:00:00,01/21/2022: 00:00:00,Fully Billed,1182
10349456,PO10152,6229,356,09/10/2021: 00:00:00,01/15/2022: 00:00:00,Fully Billed,1424
10349354,PO10170,6229,356,09/10/2021: 00:00:00,01/15/2022: 00:00:00,Fully Billed,1424
10349768,PO10303,3072,2976,09/10/2021: 00:00:00,03/30/2022: 00:00:00,Fully Billed,1362
10379043,PO10304,81,2572,09/14/2021: 00:00:00,10/31/2021: 00:00:00,Fully Billed,1182
10379045,PO10305,81,2572,09/14/2021: 00:00:00,10/31/2021: 00:00:00,Fully Billed,1182
10379046,PO10306,81,2572,09/14/2021: 00:00:00,11/30/2021: 00:00:00,Fully Billed,1182
10379047,PO10307,81,2572,09/14/2021: 00:00:00,11/30/2021: 00:00:00,Fully Billed,1182
10379048,PO10308,81,2572,09/14/2021: 00:00:00,11/30/2021: 00:00:00,Fully Billed,1182
10379049,PO10309,81,2572,09/14/2021: 00:00:00,11/30/2021: 00:00:00,Fully Billed,1182
10380950,PO10310,2631,100,09/14/2021: 00:00:00,11/18/2021: 00:00:00,Fully Billed,1182
10380950,PO10310,2632,132,09/14/2021: 00:00:00,11/18/2021: 00:00:00,Fully Billed,1182
10380951,PO10311,2631,332,09/14/2021: 00:00:00,11/18/2021: 00:00:00,Fully Billed,1182
10381052,PO10312,306,500,09/14/2021: 00:00:00,11/18/2021: 00:00:00,Fully Billed,1424
10381256,PO10316,2631,381,09/14/2021: 00:00:00,11/18/2021: 00:00:00,Fully Billed,1182
10381358,PO10318,2631,332,09/14/2021: 00:00:00,11/18/2021: 00:00:00,Fully Billed,1182
10381359,PO10319,2631,187,09/14/2021: 00:00:00,11/18/2021: 00:00:00,Fully Billed,1182
10381359,PO10319,2632,251,09/14/2021: 00:00:00,11/18/2021: 00:00:00,Fully Billed,1182
10381360,PO10320,2631,190,09/14/2021: 00:00:00,11/18/2021: 00:00:00,Fully Billed,1182
10381360,PO10320,2632,260,09/14/2021: 00:00:00,11/18/2021: 00:00:00,Fully Billed,1182
10381361,PO10321,2631,357,09/14/2021: 00:00:00,11/18/2021: 00:00:00,Fully Billed,1182
10381362,PO10322,2632,136,09/14/2021: 00:00:00,11/18/2021: 00:00:00,Fully Billed,1182
10381363,PO10323,2631,220,09/14/2021: 00:00:00,11/18/2021: 00:00:00,Fully Billed,1182
10381364,PO10324,2631,332,09/14/2021: 00:00:00,11/18/2021: 00:00:00,Fully Billed,1182
10381365,PO10325,2631,381,09/14/2021: 00:00:00,11/18/2021: 00:00:00,Fully Billed,1182
10381366,PO10326,2631,381,09/14/2021: 00:00:00,11/18/2021: 00:00:00,Fully Billed,1182
